rate_date,currency,currency_symbol,rate_to_inr,source
2026-06-03,US Dollar,$,92.7116,Exchange Rate API
2026-06-02,US Dollar,$,93.1153,Exchange Rate API
2026-06-01,US Dollar,$,92.7385,Exchange Rate API
2026-05-31,US Dollar,$,92.7483,Exchange Rate API
2026-05-30,US Dollar,$,92.2467,Exchange Rate API
2026-05-29,US Dollar,$,92.3344,Exchange Rate API
2026-05-28,US Dollar,$,92.5495,Exchange Rate API
2026-05-27,US Dollar,$,92.3152,Exchange Rate API
2026-05-26,US Dollar,$,92.6321,Exchange Rate API
2026-05-25,US Dollar,$,92.347,Exchange Rate API
2026-05-24,US Dollar,$,91.8561,Exchange Rate API
2026-05-23,US Dollar,$,91.8373,Exchange Rate API
2026-05-22,US Dollar,$,92.1076,Exchange Rate API
2026-05-21,US Dollar,$,91.8878,Exchange Rate API
2026-05-20,US Dollar,$,91.5755,Exchange Rate API
2026-05-19,US Dollar,$,91.7456,Exchange Rate API
2026-05-18,US Dollar,$,91.9316,Exchange Rate API
2026-05-17,US Dollar,$,91.5266,Exchange Rate API
2026-05-16,US Dollar,$,91.1581,Exchange Rate API
2026-05-15,US Dollar,$,91.2909,Exchange Rate API
2026-05-14,US Dollar,$,91.6091,Exchange Rate API
2026-05-13,US Dollar,$,91.2172,Exchange Rate API
2026-05-12,US Dollar,$,91.3699,Exchange Rate API
2026-05-11,US Dollar,$,91.5452,Exchange Rate API
2026-05-10,US Dollar,$,91.0412,Exchange Rate API
2026-05-09,US Dollar,$,91.2395,Exchange Rate API
2026-05-08,US Dollar,$,91.2244,Exchange Rate API
2026-05-07,US Dollar,$,90.794,Exchange Rate API
2026-05-06,US Dollar,$,90.3958,Exchange Rate API
2026-05-05,US Dollar,$,90.1316,Exchange Rate API
2026-05-04,US Dollar,$,90.3538,Exchange Rate API
2026-05-03,US Dollar,$,89.9735,Exchange Rate API
2026-05-02,US Dollar,$,90.0616,Exchange Rate API
2026-05-01,US Dollar,$,90.4589,Exchange Rate API
2026-04-30,US Dollar,$,90.5312,Exchange Rate API
2026-04-29,US Dollar,$,90.74,Exchange Rate API
2026-04-28,US Dollar,$,90.321,Exchange Rate API
2026-04-27,US Dollar,$,90.819,Exchange Rate API
2026-04-26,US Dollar,$,91.3069,Exchange Rate API
2026-04-25,US Dollar,$,91.7007,Exchange Rate API
2026-04-24,US Dollar,$,91.4062,Exchange Rate API
2026-04-23,US Dollar,$,91.5058,Exchange Rate API
2026-04-22,US Dollar,$,91.7819,Exchange Rate API
2026-04-21,US Dollar,$,91.3786,Exchange Rate API
2026-04-20,US Dollar,$,90.9747,Exchange Rate API
2026-04-19,US Dollar,$,91.411,Exchange Rate API
2026-04-18,US Dollar,$,91.4769,Exchange Rate API
2026-04-17,US Dollar,$,91.9392,Exchange Rate API
2026-04-16,US Dollar,$,91.8513,Exchange Rate API
2026-04-15,US Dollar,$,92.3348,Exchange Rate API
2026-04-14,US Dollar,$,92.5737,Exchange Rate API
2026-04-13,US Dollar,$,92.2333,Exchange Rate API
2026-04-12,US Dollar,$,91.9431,Exchange Rate API
2026-04-11,US Dollar,$,92.4236,Exchange Rate API
2026-04-10,US Dollar,$,91.9849,Exchange Rate API
2026-04-09,US Dollar,$,92.4984,Exchange Rate API
2026-04-08,US Dollar,$,92.6567,Exchange Rate API
2026-04-07,US Dollar,$,93.1453,Exchange Rate API
2026-04-06,US Dollar,$,92.8007,Exchange Rate API
2026-04-05,US Dollar,$,92.2942,Exchange Rate API
2026-04-04,US Dollar,$,92.7744,Exchange Rate API
2026-04-03,US Dollar,$,92.815,Exchange Rate API
2026-04-02,US Dollar,$,92.5748,Exchange Rate API
2026-04-01,US Dollar,$,92.6918,Exchange Rate API
2026-03-31,US Dollar,$,92.2945,Exchange Rate API
2026-03-30,US Dollar,$,92.5148,Exchange Rate API
2026-03-29,US Dollar,$,92.6588,Exchange Rate API
2026-03-28,US Dollar,$,92.8326,Exchange Rate API
2026-03-27,US Dollar,$,92.6953,Exchange Rate API
2026-03-26,US Dollar,$,92.5875,Exchange Rate API
2026-03-25,US Dollar,$,92.3027,Exchange Rate API
2026-03-24,US Dollar,$,91.8174,Exchange Rate API
2026-03-23,US Dollar,$,91.8303,Exchange Rate API
2026-03-22,US Dollar,$,91.6418,Exchange Rate API
2026-03-21,US Dollar,$,91.5084,Exchange Rate API
2026-03-20,US Dollar,$,91.0928,Exchange Rate API
2026-03-19,US Dollar,$,91.3807,Exchange Rate API
2026-03-18,US Dollar,$,91.4637,Exchange Rate API
2026-03-17,US Dollar,$,91.025,Exchange Rate API
2026-03-16,US Dollar,$,90.9734,Exchange Rate API
2026-03-15,US Dollar,$,90.8972,Exchange Rate API
2026-03-14,US Dollar,$,91.2635,Exchange Rate API
2026-03-13,US Dollar,$,91.1108,Exchange Rate API
2026-03-12,US Dollar,$,90.9009,Exchange Rate API
2026-03-11,US Dollar,$,90.9355,Exchange Rate API
2026-03-10,US Dollar,$,91.311,Exchange Rate API
2026-03-09,US Dollar,$,90.7863,Exchange Rate API
2026-03-08,US Dollar,$,91.2806,Exchange Rate API
2026-03-07,US Dollar,$,90.8236,Exchange Rate API
2026-03-06,US Dollar,$,90.3098,Exchange Rate API
2026-03-05,US Dollar,$,90.0508,Exchange Rate API
2026-03-04,US Dollar,$,90.2629,Exchange Rate API
2026-03-03,US Dollar,$,90.6884,Exchange Rate API
2026-03-02,US Dollar,$,90.5883,Exchange Rate API
2026-03-01,US Dollar,$,90.1922,Exchange Rate API
2026-02-28,US Dollar,$,90.0783,Exchange Rate API
2026-02-27,US Dollar,$,89.8826,Exchange Rate API
2026-02-26,US Dollar,$,89.9177,Exchange Rate API
2026-02-25,US Dollar,$,89.4968,Exchange Rate API
2026-02-24,US Dollar,$,89.7356,Exchange Rate API
2026-02-23,US Dollar,$,90.117,Exchange Rate API
2026-02-22,US Dollar,$,89.8521,Exchange Rate API
2026-02-21,US Dollar,$,89.7987,Exchange Rate API
2026-02-20,US Dollar,$,90.3282,Exchange Rate API
2026-02-19,US Dollar,$,90.0266,Exchange Rate API
2026-02-18,US Dollar,$,89.4943,Exchange Rate API
2026-02-17,US Dollar,$,89.6839,Exchange Rate API
2026-02-16,US Dollar,$,89.6464,Exchange Rate API
2026-02-15,US Dollar,$,89.5665,Exchange Rate API
2026-02-14,US Dollar,$,89.2908,Exchange Rate API
2026-02-13,US Dollar,$,89.4176,Exchange Rate API
2026-02-12,US Dollar,$,89.8523,Exchange Rate API
2026-02-11,US Dollar,$,90.1616,Exchange Rate API
2026-02-10,US Dollar,$,90.0029,Exchange Rate API
2026-02-09,US Dollar,$,89.6653,Exchange Rate API
2026-02-08,US Dollar,$,89.6411,Exchange Rate API
2026-02-07,US Dollar,$,90.1104,Exchange Rate API
2026-02-06,US Dollar,$,90.1766,Exchange Rate API
2026-02-05,US Dollar,$,90.263,Exchange Rate API
2026-02-04,US Dollar,$,90.3801,Exchange Rate API
2026-02-03,US Dollar,$,90.8275,Exchange Rate API
2026-02-02,US Dollar,$,91.3592,Exchange Rate API
2026-02-01,US Dollar,$,91.0502,Exchange Rate API
2026-01-31,US Dollar,$,91.3141,Exchange Rate API
2026-01-30,US Dollar,$,91.5382,Exchange Rate API
2026-01-29,US Dollar,$,91.5067,Exchange Rate API
2026-01-28,US Dollar,$,91.7236,Exchange Rate API
2026-01-27,US Dollar,$,91.2975,Exchange Rate API
2026-01-26,US Dollar,$,91.2658,Exchange Rate API
2026-01-25,US Dollar,$,90.8546,Exchange Rate API
2026-01-24,US Dollar,$,90.3377,Exchange Rate API
2026-01-23,US Dollar,$,90.4689,Exchange Rate API
2026-01-22,US Dollar,$,90.9824,Exchange Rate API
2026-01-21,US Dollar,$,90.9639,Exchange Rate API
2026-01-20,US Dollar,$,91.1263,Exchange Rate API
2026-01-19,US Dollar,$,91.2066,Exchange Rate API
2026-01-18,US Dollar,$,90.9044,Exchange Rate API
2026-01-17,US Dollar,$,90.6837,Exchange Rate API
2026-01-16,US Dollar,$,90.8096,Exchange Rate API
2026-01-15,US Dollar,$,90.8823,Exchange Rate API
2026-01-14,US Dollar,$,90.3916,Exchange Rate API
2026-01-13,US Dollar,$,90.3801,Exchange Rate API
2026-01-12,US Dollar,$,90.4217,Exchange Rate API
2026-01-11,US Dollar,$,90.61,Exchange Rate API
2026-01-10,US Dollar,$,90.1967,Exchange Rate API
2026-01-09,US Dollar,$,90.6277,Exchange Rate API
2026-01-08,US Dollar,$,90.6629,Exchange Rate API
2026-01-07,US Dollar,$,90.9437,Exchange Rate API
2026-01-06,US Dollar,$,91.2045,Exchange Rate API
2026-01-05,US Dollar,$,90.9568,Exchange Rate API
2026-01-04,US Dollar,$,90.615,Exchange Rate API
2026-01-03,US Dollar,$,90.3798,Exchange Rate API
2026-01-02,US Dollar,$,90.6536,Exchange Rate API
2026-01-01,US Dollar,$,90.3687,Exchange Rate API
2025-12-31,US Dollar,$,90.8521,Exchange Rate API
2025-12-30,US Dollar,$,91.0324,Exchange Rate API
2025-12-29,US Dollar,$,91.1708,Exchange Rate API
2025-12-28,US Dollar,$,91.0534,Exchange Rate API
2025-12-27,US Dollar,$,91.0295,Exchange Rate API
2025-12-26,US Dollar,$,91.3247,Exchange Rate API
2025-12-25,US Dollar,$,91.3087,Exchange Rate API
2025-12-24,US Dollar,$,91.7043,Exchange Rate API
2025-12-23,US Dollar,$,92.2334,Exchange Rate API
2025-12-22,US Dollar,$,92.2977,Exchange Rate API
2025-12-21,US Dollar,$,92.6841,Exchange Rate API
2025-12-20,US Dollar,$,92.3149,Exchange Rate API
2025-12-19,US Dollar,$,91.922,Exchange Rate API
2025-12-18,US Dollar,$,91.7716,Exchange Rate API
2025-12-17,US Dollar,$,92.2245,Exchange Rate API
2025-12-16,US Dollar,$,91.7546,Exchange Rate API
2025-12-15,US Dollar,$,91.5131,Exchange Rate API
2025-12-14,US Dollar,$,91.9292,Exchange Rate API
2025-12-13,US Dollar,$,91.586,Exchange Rate API
2025-12-12,US Dollar,$,91.1609,Exchange Rate API
2025-12-11,US Dollar,$,90.8959,Exchange Rate API
2025-12-10,US Dollar,$,90.7118,Exchange Rate API
2025-12-09,US Dollar,$,90.7326,Exchange Rate API
2025-12-08,US Dollar,$,90.7831,Exchange Rate API
2025-12-07,US Dollar,$,90.6314,Exchange Rate API
2025-12-06,US Dollar,$,91.1298,Exchange Rate API
2025-12-05,US Dollar,$,91.3582,Exchange Rate API
2025-12-04,US Dollar,$,91.6891,Exchange Rate API
2025-12-03,US Dollar,$,91.967,Exchange Rate API
2025-12-02,US Dollar,$,92.0117,Exchange Rate API
2025-12-01,US Dollar,$,92.2951,Exchange Rate API
2025-11-30,US Dollar,$,92.595,Exchange Rate API
2025-11-29,US Dollar,$,93.068,Exchange Rate API
2025-11-28,US Dollar,$,93.3997,Exchange Rate API
2025-11-27,US Dollar,$,93.6517,Exchange Rate API
2025-11-26,US Dollar,$,94.1932,Exchange Rate API
2025-11-25,US Dollar,$,94.2501,Exchange Rate API
2025-11-24,US Dollar,$,93.8661,Exchange Rate API
2025-11-23,US Dollar,$,93.585,Exchange Rate API
2025-11-22,US Dollar,$,94.1075,Exchange Rate API
2025-11-21,US Dollar,$,93.7365,Exchange Rate API
2025-11-20,US Dollar,$,94.0575,Exchange Rate API
2025-11-19,US Dollar,$,93.8738,Exchange Rate API
2025-11-18,US Dollar,$,93.7799,Exchange Rate API
2025-11-17,US Dollar,$,93.239,Exchange Rate API
2025-11-16,US Dollar,$,93.2792,Exchange Rate API
2025-11-15,US Dollar,$,93.6617,Exchange Rate API
2025-11-14,US Dollar,$,93.9582,Exchange Rate API
2025-11-13,US Dollar,$,93.4147,Exchange Rate API
2025-11-12,US Dollar,$,93.5679,Exchange Rate API
2025-11-11,US Dollar,$,93.9107,Exchange Rate API
2025-11-10,US Dollar,$,93.6827,Exchange Rate API
2025-11-09,US Dollar,$,93.2639,Exchange Rate API
2025-11-08,US Dollar,$,92.8812,Exchange Rate API
2025-11-07,US Dollar,$,92.9723,Exchange Rate API
2025-11-06,US Dollar,$,92.6631,Exchange Rate API
2025-11-05,US Dollar,$,92.5309,Exchange Rate API
2025-11-04,US Dollar,$,93.049,Exchange Rate API
2025-11-03,US Dollar,$,93.161,Exchange Rate API
2025-11-02,US Dollar,$,93.1896,Exchange Rate API
2025-11-01,US Dollar,$,92.9116,Exchange Rate API
2025-10-31,US Dollar,$,93.0561,Exchange Rate API
2025-10-30,US Dollar,$,93.3568,Exchange Rate API
2025-10-29,US Dollar,$,93.2803,Exchange Rate API
2025-10-28,US Dollar,$,93.6688,Exchange Rate API
2025-10-27,US Dollar,$,93.1527,Exchange Rate API
2025-10-26,US Dollar,$,92.7931,Exchange Rate API
2025-10-25,US Dollar,$,92.9489,Exchange Rate API
2025-10-24,US Dollar,$,92.5494,Exchange Rate API
2025-10-23,US Dollar,$,92.9893,Exchange Rate API
2025-10-22,US Dollar,$,92.7783,Exchange Rate API
2025-10-21,US Dollar,$,93.2008,Exchange Rate API
2025-10-20,US Dollar,$,92.6624,Exchange Rate API
2025-10-19,US Dollar,$,92.3311,Exchange Rate API
2025-10-18,US Dollar,$,92.5953,Exchange Rate API
2025-10-17,US Dollar,$,92.5183,Exchange Rate API
2025-10-16,US Dollar,$,92.678,Exchange Rate API
2025-10-15,US Dollar,$,92.3255,Exchange Rate API
2025-10-14,US Dollar,$,92.4608,Exchange Rate API
2025-10-13,US Dollar,$,92.9113,Exchange Rate API
2025-10-12,US Dollar,$,92.5161,Exchange Rate API
2025-10-11,US Dollar,$,92.9253,Exchange Rate API
2025-10-10,US Dollar,$,93.4766,Exchange Rate API
2025-10-09,US Dollar,$,93.7482,Exchange Rate API
2025-10-08,US Dollar,$,94.0837,Exchange Rate API
2025-10-07,US Dollar,$,94.0944,Exchange Rate API
2025-10-06,US Dollar,$,94.506,Exchange Rate API
2025-10-05,US Dollar,$,94.7231,Exchange Rate API
2025-10-04,US Dollar,$,94.4646,Exchange Rate API
2025-10-03,US Dollar,$,94.7249,Exchange Rate API
2025-10-02,US Dollar,$,94.7233,Exchange Rate API
2025-10-01,US Dollar,$,95.077,Exchange Rate API
2025-09-30,US Dollar,$,95.2257,Exchange Rate API
2025-09-29,US Dollar,$,95.6389,Exchange Rate API
2025-09-28,US Dollar,$,95.1173,Exchange Rate API
2025-09-27,US Dollar,$,95.3636,Exchange Rate API
2025-09-26,US Dollar,$,94.9433,Exchange Rate API
2025-09-25,US Dollar,$,94.3748,Exchange Rate API
2025-09-24,US Dollar,$,94.4359,Exchange Rate API
2025-09-23,US Dollar,$,94.3389,Exchange Rate API
2025-09-22,US Dollar,$,93.9505,Exchange Rate API
2025-09-21,US Dollar,$,94.061,Exchange Rate API
2025-09-20,US Dollar,$,94.5168,Exchange Rate API
2025-09-19,US Dollar,$,94.6385,Exchange Rate API
2025-09-18,US Dollar,$,94.2113,Exchange Rate API
2025-09-17,US Dollar,$,94.3538,Exchange Rate API
2025-09-16,US Dollar,$,94.8876,Exchange Rate API
2025-09-15,US Dollar,$,94.4473,Exchange Rate API
2025-09-14,US Dollar,$,93.8915,Exchange Rate API
2025-09-13,US Dollar,$,93.6309,Exchange Rate API
2025-09-12,US Dollar,$,93.3548,Exchange Rate API
2025-09-11,US Dollar,$,92.8469,Exchange Rate API
2025-09-10,US Dollar,$,92.687,Exchange Rate API
2025-09-09,US Dollar,$,92.4082,Exchange Rate API
2025-09-08,US Dollar,$,91.9838,Exchange Rate API
2025-09-07,US Dollar,$,92.1936,Exchange Rate API
2025-09-06,US Dollar,$,92.0495,Exchange Rate API
2025-09-05,US Dollar,$,92.153,Exchange Rate API
2025-09-04,US Dollar,$,91.6324,Exchange Rate API
2025-09-03,US Dollar,$,91.8879,Exchange Rate API
2025-09-02,US Dollar,$,92.072,Exchange Rate API
2025-09-01,US Dollar,$,92.3626,Exchange Rate API
2025-08-31,US Dollar,$,92.7768,Exchange Rate API
2025-08-30,US Dollar,$,93.2759,Exchange Rate API
2025-08-29,US Dollar,$,93.0339,Exchange Rate API
2025-08-28,US Dollar,$,93.5597,Exchange Rate API
2025-08-27,US Dollar,$,94.1208,Exchange Rate API
2025-08-26,US Dollar,$,94.0094,Exchange Rate API
2025-08-25,US Dollar,$,94.537,Exchange Rate API
2025-08-24,US Dollar,$,94.5384,Exchange Rate API
2025-08-23,US Dollar,$,94.4788,Exchange Rate API
2025-08-22,US Dollar,$,94.0766,Exchange Rate API
2025-08-21,US Dollar,$,93.8056,Exchange Rate API
2025-08-20,US Dollar,$,94.1345,Exchange Rate API
2025-08-19,US Dollar,$,94.6951,Exchange Rate API
2025-08-18,US Dollar,$,94.1623,Exchange Rate API
2025-08-17,US Dollar,$,93.9387,Exchange Rate API
2025-08-16,US Dollar,$,94.2115,Exchange Rate API
2025-08-15,US Dollar,$,93.9234,Exchange Rate API
2025-08-14,US Dollar,$,93.9126,Exchange Rate API
2025-08-13,US Dollar,$,94.2223,Exchange Rate API
2025-08-12,US Dollar,$,94.1953,Exchange Rate API
2025-08-11,US Dollar,$,94.5934,Exchange Rate API
2025-08-10,US Dollar,$,94.2538,Exchange Rate API
2025-08-09,US Dollar,$,94.2593,Exchange Rate API
2025-08-08,US Dollar,$,94.7883,Exchange Rate API
2025-08-07,US Dollar,$,94.487,Exchange Rate API
2025-08-06,US Dollar,$,94.8072,Exchange Rate API
2025-08-05,US Dollar,$,95.0308,Exchange Rate API
2025-08-04,US Dollar,$,95.1844,Exchange Rate API
2026-08-03,Euro,€,109.9384,Exchange Rate API
2026-08-02,Euro,€,109.657,Exchange Rate API
2026-08-01,Euro,€,110.0721,Exchange Rate API
2026-07-31,Euro,€,110.6437,Exchange Rate API
2026-07-30,Euro,€,111.024,Exchange Rate API
2026-07-29,Euro,€,111.315,Exchange Rate API
2026-07-28,Euro,€,110.8188,Exchange Rate API
2026-07-27,Euro,€,110.7534,Exchange Rate API
2026-07-26,Euro,€,110.7224,Exchange Rate API
2026-07-25,Euro,€,110.5009,Exchange Rate API
2026-07-24,Euro,€,110.8179,Exchange Rate API
2026-07-23,Euro,€,110.5009,Exchange Rate API
2026-07-22,Euro,€,110.391,Exchange Rate API
2026-07-21,Euro,€,110.4151,Exchange Rate API
2026-07-20,Euro,€,109.8815,Exchange Rate API
2026-07-19,Euro,€,109.5468,Exchange Rate API
2026-07-18,Euro,€,108.9266,Exchange Rate API
2026-07-17,Euro,€,109.1102,Exchange Rate API
2026-07-16,Euro,€,109.6611,Exchange Rate API
2026-07-15,Euro,€,109.9629,Exchange Rate API
2026-07-14,Euro,€,110.607,Exchange Rate API
2026-07-13,Euro,€,110.9389,Exchange Rate API
2026-07-12,Euro,€,110.9044,Exchange Rate API
2026-07-11,Euro,€,111.2329,Exchange Rate API
2026-07-10,Euro,€,111.5103,Exchange Rate API
2026-07-09,Euro,€,111.6663,Exchange Rate API
2026-07-08,Euro,€,112.2271,Exchange Rate API
2026-07-07,Euro,€,112.8279,Exchange Rate API
2026-07-06,Euro,€,113.3907,Exchange Rate API
2026-07-05,Euro,€,113.8423,Exchange Rate API
2026-07-04,Euro,€,114.3687,Exchange Rate API
2026-07-03,Euro,€,114.0707,Exchange Rate API
2026-07-02,Euro,€,114.5682,Exchange Rate API
2026-07-01,Euro,€,114.5731,Exchange Rate API
2026-06-30,Euro,€,114.348,Exchange Rate API
2026-06-29,Euro,€,114.4651,Exchange Rate API
2026-06-28,Euro,€,113.8255,Exchange Rate API
2026-06-27,Euro,€,113.3473,Exchange Rate API
2026-06-26,Euro,€,113.8755,Exchange Rate API
2026-06-25,Euro,€,113.9043,Exchange Rate API
2026-06-24,Euro,€,113.2447,Exchange Rate API
2026-06-23,Euro,€,113.762,Exchange Rate API
2026-06-22,Euro,€,114.2381,Exchange Rate API
2026-06-21,Euro,€,113.7973,Exchange Rate API
2026-06-20,Euro,€,113.6816,Exchange Rate API
2026-06-19,Euro,€,114.1691,Exchange Rate API
2026-06-18,Euro,€,113.5862,Exchange Rate API
2026-06-17,Euro,€,113.3385,Exchange Rate API
2026-06-16,Euro,€,113.6434,Exchange Rate API
2026-06-15,Euro,€,113.8491,Exchange Rate API
2026-06-14,Euro,€,114.4086,Exchange Rate API
2026-06-13,Euro,€,115.0193,Exchange Rate API
2026-06-12,Euro,€,114.7293,Exchange Rate API
2026-06-11,Euro,€,114.7033,Exchange Rate API
2026-06-10,Euro,€,114.3087,Exchange Rate API
2026-06-09,Euro,€,114.4625,Exchange Rate API
2026-06-08,Euro,€,114.3842,Exchange Rate API
2026-06-07,Euro,€,114.0836,Exchange Rate API
2026-06-06,Euro,€,113.7715,Exchange Rate API
2026-06-05,Euro,€,113.1138,Exchange Rate API
2026-06-04,Euro,€,112.5392,Exchange Rate API
2026-06-03,Euro,€,112.6171,Exchange Rate API
2026-06-02,Euro,€,113.1963,Exchange Rate API
2026-06-01,Euro,€,113.1599,Exchange Rate API
2026-05-31,Euro,€,112.8623,Exchange Rate API
2026-05-30,Euro,€,112.3289,Exchange Rate API
2026-05-29,Euro,€,111.7674,Exchange Rate API
2026-05-28,Euro,€,111.9906,Exchange Rate API
2026-05-27,Euro,€,112.6213,Exchange Rate API
2026-05-26,Euro,€,112.4304,Exchange Rate API
2026-05-25,Euro,€,113.0369,Exchange Rate API
2026-05-24,Euro,€,112.7278,Exchange Rate API
2026-05-23,Euro,€,113.0649,Exchange Rate API
2026-05-22,Euro,€,113.32,Exchange Rate API
2026-05-21,Euro,€,113.7654,Exchange Rate API
2026-05-20,Euro,€,113.6034,Exchange Rate API
2026-05-19,Euro,€,113.0281,Exchange Rate API
2026-05-18,Euro,€,112.8403,Exchange Rate API
2026-05-17,Euro,€,112.6981,Exchange Rate API
2026-05-16,Euro,€,112.5533,Exchange Rate API
2026-05-15,Euro,€,113.1332,Exchange Rate API
2026-05-14,Euro,€,113.2364,Exchange Rate API
2026-05-13,Euro,€,112.9343,Exchange Rate API
2026-05-12,Euro,€,113.2456,Exchange Rate API
2026-05-11,Euro,€,112.9923,Exchange Rate API
2026-05-10,Euro,€,112.6916,Exchange Rate API
2026-05-09,Euro,€,113.0767,Exchange Rate API
2026-05-08,Euro,€,113.2819,Exchange Rate API
2026-05-07,Euro,€,113.6303,Exchange Rate API
2026-05-06,Euro,€,113.3583,Exchange Rate API
2026-05-05,Euro,€,113.3995,Exchange Rate API
2026-05-04,Euro,€,113.2659,Exchange Rate API
2026-05-03,Euro,€,113.8427,Exchange Rate API
2026-05-02,Euro,€,113.4778,Exchange Rate API
2026-05-01,Euro,€,114.1359,Exchange Rate API
2026-04-30,Euro,€,113.636,Exchange Rate API
2026-04-29,Euro,€,113.5102,Exchange Rate API
2026-04-28,Euro,€,113.86,Exchange Rate API
2026-04-27,Euro,€,114.0338,Exchange Rate API
2026-04-26,Euro,€,113.9722,Exchange Rate API
2026-04-25,Euro,€,114.4262,Exchange Rate API
2026-04-24,Euro,€,114.2944,Exchange Rate API
2026-04-23,Euro,€,114.3069,Exchange Rate API
2026-04-22,Euro,€,114.8208,Exchange Rate API
2026-04-21,Euro,€,114.7786,Exchange Rate API
2026-04-20,Euro,€,114.5773,Exchange Rate API
2026-04-19,Euro,€,115.1012,Exchange Rate API
2026-04-18,Euro,€,114.8543,Exchange Rate API
2026-04-17,Euro,€,115.5038,Exchange Rate API
2026-04-16,Euro,€,115.4292,Exchange Rate API
2026-04-15,Euro,€,115.7383,Exchange Rate API
2026-04-14,Euro,€,115.3751,Exchange Rate API
2026-04-13,Euro,€,114.9505,Exchange Rate API
2026-04-12,Euro,€,114.8853,Exchange Rate API
2026-04-11,Euro,€,115.4356,Exchange Rate API
2026-04-10,Euro,€,115.4262,Exchange Rate API
2026-04-09,Euro,€,114.8899,Exchange Rate API
2026-04-08,Euro,€,114.3049,Exchange Rate API
2026-04-07,Euro,€,114.426,Exchange Rate API
2026-04-06,Euro,€,114.5598,Exchange Rate API
2026-04-05,Euro,€,114.2441,Exchange Rate API
2026-04-04,Euro,€,114.5144,Exchange Rate API
2026-04-03,Euro,€,114.4678,Exchange Rate API
2026-04-02,Euro,€,114.4931,Exchange Rate API
2026-04-01,Euro,€,114.3364,Exchange Rate API
2026-03-31,Euro,€,114.6099,Exchange Rate API
